dt_movimento;nu_apf;nu_contrato;no_mutuario;txt_cpf;dt_assinatura;vr_encargo_total_atraso;qt_dias_atraso;pz_amortizacao;pz_decorrido;pz_remanescente;vr_renda_familiar_comprovada;vr_garantia_inicial;dt_nascimento;co_sexo;qt_coobrigados;de_estado_civil;dsc_tipo_contrato;dt_termino_contrato;dsc_situacao_ctr;qt_prestacoes_atraso;vr_saldo_devedor_atual;vr_prestacao;co_municipio_ibge_completo;name_file
08/04/2015;66677044;871672778053;Carla Marques;27683690831;23/11/2018;0;0;0;120;0;619841,0;-22230583,9;21/08/2001;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;392871;INT039
21/04/2016;84229989;976097902789;Sônia da Costa;26417650901;14/04/2015;0;0;0;120;0;620094,0;-22239686,1;15/06/1994;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;911640;INT039
04/05/2017;47362352;334052386257;Jaqueline Batista;72003937014;14/04/2011;0;0;0;120;0;494,0;67680,0;22/10/2003;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;118;0.0;0;295837;INT039
22/06/2017;37368044;690520192067;Vitória de Souza;91443447656;19/01/2016;0;0;0;120;0;620347,0;-22248788,4;23/03/1985;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;92;0.0;0;991360;INT039
02/09/2025;68520746;527866376543;Simone Lopes;46681002370;15/04/2019;0;0;0;120;0;620600,0;-22257890,6;28/04/1991;1;0;Separado judicialmente;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;0;0.0;0;922392;INT039
06/03/2025;24475033;963945083064;Rosa Barbosa;66899090286;26/10/2020;0;0;0;120;0;677,0;40157,0;12/03/1991;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;552776;INT039
08/10/2022;44805389;158375161721;Simone Teixeira;86775085722;01/03/2022;0;0;0;120;0;620853,0;-22266992,9;08/05/1998;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;831893;INT039
27/02/2015;43441600;883481151155;Amanda Borges;70643579566;11/05/2021;0;0;0;120;0;621106,0;-22276095,1;06/10/1986;1;0;Separado judicialmente;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;0;0.0;0;275187;INT039
13/09/2015;91403265;435181579922;Sandra Costa;67275947073;22/09/2013;0;0;0;120;0;814,0;34237,0;28/08/2004;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;0;0.0;0;551157;INT039
11/10/2022;72541512;889367225299;Vera Gonçalves;88993669961;23/05/2019;0;0;0;120;0;621359,0;-22285197,4;10/09/1993;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;0;0.0;0;849185;INT039
06/11/2022;84042189;816292816944;Jéssica Nascimento;33225393066;05/08/2025;0;0;0;120;0;621612,0;-22294299,6;24/02/1985;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;792276;INT039
03/05/2015;37561233;833664056596;Vanessa Gonçalves;25579507490;25/09/2021;0;0;0;120;0;922,0;31719,0;03/10/2001;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;901125;INT039
06/05/2020;26742056;288662456372;Adriana Santos;51712723371;16/06/2017;0;0;0;120;0;621865,0;-22303401,9;10/01/1996;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;171688;INT039
03/02/2018;19144038;323131795844;Vitória Gonçalves;71109260455;02/10/2014;0;0;0;120;0;622118,0;-22312504,1;24/10/1991;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;876290;INT039
09/02/2017;15445879;171161957343;Renata dos Santos;50327383554;25/12/2020;0;0;0;120;0;861,0;30774,0;12/01/1990;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-15 00:00:00.000;LIQUIDADO;0;0.0;0;371960;INT039
11/01/2018;77922875;579135322427;Amanda Alves;73599950661;10/03/2018;0;0;0;120;0;622371,0;-22321606,4;04/05/1990;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;736862;INT039
20/06/2024;97925054;564718593509;Marlene de Lima;89960787795;03/02/2017;0;0;0;120;0;622624,0;-22330708,6;05/08/1987;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;77;0.0;0;482210;INT039
05/10/2025;51883795;352495003110;Marlene Almeida;13290500014;01/05/2013;0;0;0;120;0;821,0;46655,0;05/04/2004;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;530175;INT039
07/07/2015;77208467;454506271958;Fabiana de Carvalho;92772076255;27/10/2019;0;0;0;120;0;622877,0;-22339810,9;20/06/2004;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;105463;INT039
26/03/2020;35028550;616088673080;Bruna Araujo;81457266594;25/05/2013;0;0;0;120;0;623130,0;-22348913,1;13/05/1989;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-12-10 00:00:00.000;LIQUIDADO;0;0.0;0;894896;INT039
25/03/2017;92719245;606080075114;Rita de Oliveira;74757757995;01/05/2020;0;0;0;120;0;777,0;66939,0;14/05/1994;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;851270;INT039
08/02/2022;27350193;783277098668;Josefa Rocha;11617748753;04/12/2015;0;0;0;120;0;623383,0;-22358015,4;17/09/1988;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;344357;INT039
15/05/2019;54432214;371485839365;Jéssica Santos;67699028917;17/11/2011;0;0;0;120;0;623636,0;-22367117,6;10/09/1991;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;952993;INT039
24/08/2021;23635605;294707753944;Luciana Vieira;16191969349;02/03/2021;0;0;0;120;0;849,0;52339,0;26/07/1992;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;645978;INT039
06/11/2025;50058742;677052348631;Júlia de Sousa;97177914123;14/06/2025;0;0;0;120;0;623889,0;-22376219,9;21/04/1998;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-16 00:00:00.000;LIQUIDADO;0;0.0;0;390144;INT039
07/08/2024;53772919;362552391964;Juliana Cardoso;18652522086;03/04/2022;0;0;0;120;0;624142,0;-22385322,1;14/01/2000;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;491504;INT039
11/03/2020;52794969;407234252299;Beatriz dos Santos;33872382581;08/02/2025;0;0;0;120;0;602,0;48534,0;12/12/2001;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;236590;INT039
26/12/2025;63676374;437579885781;Sônia da Silva;74327999859;05/09/2024;0;0;0;120;0;624395,0;-22394424,4;23/04/2005;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;187492;INT039
01/05/2020;93131184;918930979424;Gabriela Oliveira;83114250920;19/07/2022;0;0;0;120;0;624648,0;-22403526,6;08/08/1989;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;995244;INT039
20/11/2017;15418702;463382039760;Luciana Ribeiro;92779535657;03/11/2024;0;0;0;120;0;823,0;38270,0;21/07/1996;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;167243;INT039
17/05/2025;69492248;624373916915;Mariana Rodrigues;51878232198;21/06/2023;0;0;0;120;0;624901,0;-22412628,9;18/08/2004;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;933518;INT039
24/11/2017;16544023;496277944731;Luana de Sousa;79371633004;15/09/2024;0;0;0;120;0;625154,0;-22421731,1;08/08/2003;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;254779;INT039
17/10/2019;87643667;929410716542;Rosângela Sousa;19947407578;27/07/2013;0;0;0;120;0;935,0;61907,0;10/08/2005;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;609051;INT039
20/11/2016;69888730;824546165830;Cristiane Moreira;65050541280;01/12/2013;0;0;0;120;0;625407,0;-22430833,4;28/10/1991;1;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;250600;INT039
24/11/2016;85149544;475143192284;Francisca Fernandes;19232088614;07/07/2025;0;0;0;120;0;625660,0;-22439935,6;14/03/1992;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;0;0.0;0;852662;INT039
02/05/2020;80514390;647074500920;Luciana Machado;15412122634;21/04/2022;0;0;0;120;0;881,0;55633,0;18/02/1985;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2016-05-08 00:00:00.000;LIQUIDACAO_SINISTRO;0;0.0;0;797463;INT039
13/11/2020;90942273;476319989230;Jéssica Rodrigues;49283082454;08/11/2021;0;0;0;120;0;625913,0;-22449037,9;09/02/1984;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;0;0.0;0;161197;INT039
27/12/2023;69116738;244817098142;Amanda Marques;46413047895;12/05/2020;0;0;0;120;0;626166,0;-22458140,1;15/05/1985;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;831580;INT039
22/12/2021;39294482;436801395474;Cláudia Teixeira;62760644868;27/11/2014;0;0;0;120;0;565,0;56795,0;28/04/2001;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;101763;INT039
13/03/2015;64381512;879237288035;Fernanda Machado;70484756708;04/02/2014;0;0;0;120;0;626419,0;-22467242,4;12/10/2002;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-18 00:00:00.000;LIQUIDADO;0;0.0;0;682833;INT039
03/10/2022;48381273;698188635745;Luciana Ribeiro;42679372597;24/06/2025;0;0;0;120;0;626672,0;-22476344,6;15/04/1984;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;84;0.0;0;168134;INT039
04/05/2019;64790542;646817448866;Vitória Sousa;35005231712;02/08/2018;0;0;0;120;0;967,0;58189,0;05/06/1988;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;879160;INT039
22/11/2021;19406308;481198310636;Aline Carvalho;11146926111;02/10/2024;0;0;0;120;0;626925,0;-22485446,9;15/04/1996;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;670182;INT039
23/01/2021;36267019;614801426073;Natália Gomes;43752724263;17/08/2020;0;0;0;120;0;627178,0;-22494549,1;11/02/1998;1;0;ViÃºvo;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;0;0.0;0;443127;INT039
22/11/2015;17956065;539872726007;Renata da Conceiçao;91085010390;03/06/2024;0;0;0;120;0;506,0;36584,0;19/08/1991;1;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;0;0.0;0;569497;INT039
03/11/2016;89215961;544258534752;Gabriela Santos;32710802053;24/05/2015;0;0;0;120;0;627431,0;-22503651,4;14/07/2000;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-30 00:00:00.000;LIQUIDADO;0;0.0;0;500742;INT039
06/11/2020;82809985;129585194889;Vera Cardoso;17028717856;13/02/2013;0;0;0;120;0;627684,0;-22512753,6;03/10/2003;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;0;0.0;0;800981;INT039
03/03/2018;61611820;662259252915;Fernanda de Souza;44334994247;01/12/2014;0;0;0;120;0;631,0;37783,0;17/05/1999;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-10 00:00:00.000;LIQUIDADO;0;0.0;0;944760;INT039
16/07/2017;49483284;706057942033;Rosa Marques;15073069483;13/08/2012;0;0;0;120;0;627937,0;-22521855,9;21/04/1986;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;68;0.0;0;116272;INT039
28/09/2015;86469353;514317619803;Lúcia Gonçalves;44554997095;17/05/2022;0;0;0;120;0;628190,0;-22530958,1;03/04/1989;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-25 00:00:00.000;LIQUIDADO;0;0.0;0;858035;INT039
20/01/2019;65709367;535506498717;Maria Ferreira;44935511821;26/09/2023;0;0;0;120;0;718,0;32557,0;05/04/1992;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-06-28 00:00:00.000;LIQUIDADO;0;0.0;0;657305;INT039
03/08/2017;19489532;169085148359;Josefa de Souza;31095363557;03/10/2024;0;0;0;120;0;628443,0;-22540060,4;21/01/1990;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;536290;INT039
10/11/2024;23196980;479565137258;Gabriela Pereira;72857160868;26/08/2023;0;0;0;120;0;628696,0;-22549162,6;21/05/2001;1;0;ViÃºvo;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;321440;INT039
05/02/2024;28440596;211536746107;Aline Fernandes;58301073627;25/12/2015;0;0;0;120;0;988,0;31198,0;23/02/2001;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;480059;INT039
12/01/2021;74561662;992748636950;Josefa Alves;30002527992;03/12/2014;0;0;0;120;0;628949,0;-22558264,9;14/07/1987;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-16 00:00:00.000;LIQUIDADO;0;0.0;0;134733;INT039
26/11/2022;76483295;404874162288;Ana Fernandes;14788481756;02/09/2013;0;0;0;120;0;629202,0;-22567367,1;18/02/1984;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;880779;INT039
09/05/2024;33364308;960894696953;Vitória de Carvalho;95939105104;16/06/2022;0;0;0;120;0;816,0;57271,0;01/10/2001;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;489778;INT039
16/06/2016;14207971;878738493547;Daniela Ramos;55328303376;06/11/2014;0;0;0;120;0;629455,0;-22576469,4;19/08/1993;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;628538;INT039
03/12/2015;90254910;764811480224;Amanda Oliveira;30447738761;03/10/2011;0;0;0;120;0;629708,0;-22585571,6;23/01/1997;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;410248;INT039
14/02/2022;82932320;381390625374;Josefa Gonçalves;13099455469;13/06/2021;0;0;0;120;0;943,0;60966,0;18/09/1989;2;0;ViÃºvo;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;790810;INT039
10/02/2021;11436823;107130830100;Patrícia Rodrigues;14612322792;24/03/2024;0;0;0;120;0;629961,0;-22594673,9;10/06/1988;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;812622;INT039
09/03/2020;83844616;980346888693;Cristiane da Conceiçao;51393110695;13/11/2014;0;0;0;120;0;630214,0;-22603776,1;26/05/1986;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-20 00:00:00.000;LIQUIDADO;0;0.0;0;789544;INT039
23/11/2018;73722180;851340598574;Larissa Sousa;18373659094;25/01/2011;0;0;0;120;0;577,0;51180,0;22/02/2003;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;91;0.0;0;440988;INT039
10/12/2018;71444792;948321681872;Daniela Batista;21563151749;14/10/2021;0;0;0;120;0;630467,0;-22612878,4;02/12/1988;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;345810;INT039
02/07/2016;68555195;933253449647;Terezinha Machado;18401816811;28/11/2020;0;0;0;120;0;630720,0;-22621980,6;13/01/1998;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;944201;INT039
18/03/2017;37236720;830616870903;Cristiane de Almeida;18051365400;26/02/2016;0;0;0;120;0;471,0;32755,0;10/10/1995;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;809717;INT039
24/03/2016;98208818;447569588403;Simone Mendes;94485663247;24/07/2022;0;0;0;120;0;630973,0;-22631082,9;01/07/1985;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-11-10 00:00:00.000;LIQUIDADO;0;0.0;0;490907;INT039
24/05/2019;74130236;295964764637;Letícia Machado;35817333954;07/01/2018;0;0;0;120;0;631226,0;-22640185,1;26/03/1996;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;810313;INT039
28/07/2017;25111532;757844268850;Natália Moreira;26072855619;13/08/2016;0;0;0;120;0;987,0;30897,0;03/11/2000;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;477728;INT039
15/04/2020;73980512;900121871724;Débora Fernandes;93859871513;03/02/2016;0;0;0;120;0;631479,0;-22649287,4;03/05/2004;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;422245;INT039
10/08/2017;62227041;602373975513;Camila Vieira;14770712234;24/03/2018;0;0;0;120;0;631732,0;-22658389,6;27/03/1995;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;813230;INT039
28/08/2015;98293340;776296552861;Rita de Almeida;65185197945;28/07/2013;0;0;0;120;0;561,0;51387,0;19/04/2004;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;808149;INT039
24/09/2019;74737291;457034377009;Terezinha Moreira;56601992992;13/07/2018;0;0;0;120;0;631985,0;-22667491,9;04/03/1993;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;81;0.0;0;510443;INT039
25/07/2025;81377768;157912054934;Maria Almeida;57641702550;18/03/2022;0;0;0;120;0;632238,0;-22676594,1;27/09/2002;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-02 00:00:00.000;LIQUIDADO;0;0.0;0;926764;INT039
21/01/2021;85206939;104005162769;Luana Barbosa;31919354747;19/08/2024;0;0;0;120;0;992,0;44170,0;08/12/1998;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;989929;INT039
19/09/2017;49683563;826558756497;Sandra Carvalho;81345775080;13/04/2017;0;0;0;120;0;632491,0;-22685696,4;28/04/2002;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-06-28 00:00:00.000;LIQUIDADO;0;0.0;0;599743;INT039
24/01/2025;44316695;719452383622;Raimunda de Araujo;72420900831;25/12/2021;0;0;0;120;0;632744,0;-22694798,6;21/09/1998;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;165714;INT039
18/01/2021;29124759;981531346321;Natália Fernandes;81604665450;16/08/2015;0;0;0;120;0;913,0;36902,0;08/03/2003;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;642499;INT039
14/11/2017;37655481;698439794533;Luana Almeida;30327305602;23/04/2014;0;0;0;120;0;632997,0;-22703900,9;11/08/1987;2;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-10 00:00:00.000;LIQUIDADO;0;0.0;0;678340;INT039
17/11/2018;68241360;738309988063;Jéssica Pereira;57130298997;20/09/2023;0;0;0;120;0;633250,0;-22713003,1;18/02/2002;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;93;0.0;0;992218;INT039
09/04/2016;69036127;886728658897;Patrícia Martins;42892436317;12/01/2014;0;0;0;120;0;549,0;43071,0;07/04/2001;2;0;Casado com comunhÃ£o total de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2014-07-05 00:00:00.000;LIQUIDACAO_SINISTRO;0;0.0;0;538382;INT039
07/04/2024;78638318;302863016100;Rita de Lima;75718335355;23/12/2012;0;0;0;120;0;633503,0;-22722105,4;22/12/1985;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;691165;INT039
23/11/2019;71119641;630607450609;Sandra Soares;38842024486;23/06/2020;0;0;0;120;0;633756,0;-22731207,6;21/07/1992;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;140695;INT039
26/06/2020;60764433;761616477893;Aparecida Moreira;79649803569;28/04/2023;0;0;0;120;0;780,0;44241,0;05/09/1991;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;99;0.0;0;250309;INT039
01/11/2018;18276317;634791845031;Cristiane Cardoso;93096897853;12/10/2011;0;0;0;120;0;634009,0;-22740309,9;17/08/2005;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;148521;INT039
02/10/2015;81717852;216795237934;Vitória Silva;26730445304;06/08/2013;0;0;0;120;0;634262,0;-22749412,1;14/07/1989;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;0;0.0;0;242143;INT039
23/08/2019;14830636;109156284216;Jaqueline Bezerra;59557445917;27/10/2018;0;0;0;120;0;697,0;55416,0;19/04/1984;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;492725;INT039
06/06/2023;15055528;982066388544;Cristiane Oliveira;87545169435;10/05/2025;0;0;0;120;0;634515,0;-22758514,4;28/01/1985;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;111;0.0;0;774546;INT039
01/03/2025;58756788;734562479843;Márcia da Conceiçao;55064473835;02/07/2017;0;0;0;120;0;634768,0;-22767616,6;23/02/1997;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-20 00:00:00.000;LIQUIDADO;89;0.0;0;763100;INT039
12/12/2023;61364716;709522243888;Ana Araujo;12546678896;10/05/2022;0;0;0;120;0;863,0;38779,0;19/07/2001;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;0;0.0;0;113982;INT039
23/04/2022;53093510;647547278550;Josefa Araujo;88367127065;18/12/2022;0;0;0;120;0;635021,0;-22776718,9;07/10/2001;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;488170;INT039
03/09/2023;31968668;421143428356;Débora Mendes;85892870513;02/07/2013;0;0;0;120;0;635274,0;-22785821,1;07/02/1986;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-16 00:00:00.000;LIQUIDADO;0;0.0;0;137284;INT039
23/04/2020;77259894;751056985701;Andréia Teixeira;65579914408;17/10/2018;0;0;0;120;0;457,0;56455,0;06/05/1993;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;935361;INT039
22/07/2015;50087159;575772557147;Vera Gomes;49425459107;17/06/2021;0;0;0;120;0;635527,0;-22794923,4;05/05/1986;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-20 00:00:00.000;LIQUIDADO;0;0.0;0;199622;INT039
06/04/2017;16198433;321706346346;Bruna de Lima;79125083866;18/03/2012;0;0;0;120;0;635780,0;-22804025,6;20/09/1988;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;822876;INT039
04/01/2017;19486239;777996010516;Cláudia Alves;28203249980;13/11/2014;0;0;0;120;0;500,0;45609,0;05/10/1998;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;84;0.0;0;472790;INT039
